,nac,region,sexo,edad,edu,ingreso,esc,region,prof,ing_nivel
22683,1,5,1,72,6,330000,6,5,0,0
22684,1,5,1,26,13,462000,15,5,0,0
22685,1,5,1,58,11,508333,12,5,0,0
22686,1,5,2,57,9,201833,12,5,0,0
22687,1,5,1,26,15,"7,00E+05",17,5,1,1
22688,1,5,1,47,12,360417,14,5,0,0
22689,1,5,2,29,14,669167,14,5,0,1
22690,1,5,1,24,9,"4,00E+05",12,5,0,0
22691,1,5,2,25,15,"2,00E+05",17,5,1,0
22692,1,5,1,40,9,648000,12,5,0,1
22693,1,5,1,59,9,"7,00E+05",12,5,0,1
22694,1,5,2,20,14,90000,14,5,0,0
22695,1,5,2,29,14,378000,16,5,0,0
22696,1,5,1,34,14,450000,14,5,0,0
22697,1,5,2,59,7,150000,5,5,0,0
22698,1,5,1,34,15,788372,18,5,1,1
22699,1,5,2,34,13,321000,15,5,0,0
22700,1,5,2,32,13,"3,00E+05",15,5,0,0
22701,1,5,2,60,7,160000,4,5,0,0
22702,1,5,1,33,15,2500000,17,5,1,1
22703,1,5,2,29,15,1033333,17,5,1,1
22704,1,5,2,67,6,276250,6,5,0,0
22705,1,5,1,42,11,250000,12,5,0,0
22706,1,5,1,62,9,"3,00E+05",12,5,0,0
22707,1,5,1,65,8,175000,12,5,0,0
22708,1,5,1,48,9,1057143,12,5,0,1
22709,1,5,2,23,13,"2,00E+05",15,5,0,0
22710,1,5,1,37,13,"6,00E+05",15,5,0,1
22711,1,5,2,32,15,150000,17,5,1,0
22712,1,5,2,56,9,"3,00E+05",12,5,0,0
22713,1,5,2,21,14,"1,00E+05",15,5,0,0
22714,1,5,1,64,9,472084,12,5,0,0
22715,1,5,2,55,13,304167,14,5,0,0
22716,1,5,2,49,13,388834,15,5,0,0
22717,1,5,1,61,9,240000,11,5,0,0
22718,1,5,2,59,9,"5,00E+05",12,5,0,0
22719,1,5,1,24,14,198500,16,5,0,0
22720,1,5,1,42,13,750000,15,5,0,1
22721,1,5,2,43,13,750000,15,5,0,1
22722,1,5,1,43,13,"4,00E+05",15,5,0,0
22723,1,5,2,41,9,425000,12,5,0,0
22724,1,5,2,60,13,322333,15,5,0,0
22725,1,5,1,36,15,450000,17,5,1,0
22726,1,5,2,28,15,"5,00E+05",16,5,1,0
22727,1,5,1,43,15,2033000,17,5,1,1
22728,2,5,1,29,14,"4,00E+05",16,5,0,0
22729,2,5,2,25,15,"4,00E+05",17,5,1,0
22730,1,5,1,22,14,190000,16,5,0,0
22731,1,5,2,33,9,555917,12,5,0,1
22732,1,5,1,38,9,1480000,12,5,0,1
22733,1,5,1,17,9,"4,00E+05",11,5,0,0
22734,1,5,1,19,11,"4,00E+05",11,5,0,0
22735,1,5,1,59,9,454167,12,5,0,0
22736,1,5,1,34,15,"9,00E+05",18,5,1,1
22737,1,5,1,57,9,250000,12,5,0,0
22738,1,5,2,58,9,180000,12,5,0,0
22739,1,5,1,27,9,350000,12,5,0,0
22740,1,5,2,52,13,814834,15,5,0,1
22741,1,5,1,46,11,1103000,12,5,0,1
22742,1,5,1,53,11,"6,00E+05",12,5,0,1
22743,1,5,1,23,13,380000,15,5,0,0
22744,1,5,1,47,15,1836667,17,5,1,1
22745,1,5,2,51,15,1400000,17,5,1,1
22746,1,5,2,53,9,550000,12,5,0,1
22747,1,5,2,29,13,270000,15,5,0,0
22748,1,5,2,53,13,350000,15,5,0,0
22749,1,5,2,54,13,604167,15,5,0,1
22750,1,5,1,29,15,"2,00E+05",17,5,1,0
22751,1,5,2,30,15,802083,17,5,1,1
22752,1,5,1,56,9,"6,00E+05",12,5,0,1
22753,1,5,2,24,15,150000,17,5,1,0
22754,1,5,2,42,15,1098333,17,5,1,1
22755,1,5,1,43,15,1103333,17,5,1,1
22756,1,5,2,38,9,"3,00E+05",12,5,0,0
22757,1,5,1,48,15,992373,16,5,1,1
22758,1,5,2,47,13,"7,00E+05",15,5,0,1
22759,1,5,2,47,13,803333,15,5,0,1
22760,1,5,1,47,16,"5,00E+05",19,5,1,0
22761,1,5,1,39,15,1700000,17,5,1,1
22762,1,5,1,58,9,440000,12,5,0,0
22763,1,5,2,42,15,477500,17,5,1,0
22764,1,5,1,65,13,804167,15,5,0,1
22765,1,5,2,30,15,716667,16,5,1,1
22766,1,5,1,78,14,2858333,14,5,0,1
22767,1,5,2,41,15,505000,16,5,1,0
22768,1,5,2,58,13,800833,15,5,0,1
22769,1,5,1,24,15,"5,00E+05",17,5,1,0
22770,1,5,2,48,11,97390,11,5,0,0
22771,1,5,2,62,9,503750,12,5,0,0
22772,1,5,1,26,15,"2,00E+05",17,5,1,0
22773,1,5,2,65,17,708333,19,5,1,1
22774,1,5,2,74,8,182917,8,5,0,0
22775,1,5,2,58,9,350000,12,5,0,0
22776,1,5,1,30,9,347441,12,5,0,0
22777,1,5,1,68,8,243485,12,5,0,0
22778,1,5,1,53,15,1564135,17,5,1,1
22779,1,5,2,53,15,408293,16,5,1,0
22780,1,5,1,22,14,50000,16,5,0,0
22781,1,5,1,61,13,1500000,15,5,0,1
22782,1,5,2,26,15,450000,17,5,1,0
22783,1,5,1,63,9,270000,12,5,0,0
22784,1,5,1,44,13,704167,15,5,0,1
22785,1,5,2,41,15,454167,17,5,1,0
22786,1,5,1,29,15,655000,17,5,1,1
22787,1,5,2,29,15,765000,17,5,1,1
22788,1,5,1,35,13,"1,00E+07",15,5,0,1
22789,1,5,1,47,15,804167,17,5,1,1
22790,1,5,2,47,15,120000,17,5,1,0
22791,1,5,2,41,15,1004167,17,5,1,1
22792,1,5,2,22,14,60000,13,5,0,0
22793,1,5,1,54,13,"6,00E+05",15,5,0,1
22794,1,5,1,36,15,"7,00E+05",16,5,1,1
22795,1,5,2,30,15,297427,16,5,1,0
22796,1,5,1,30,15,765202,16,5,1,1
22797,1,5,1,49,13,1200000,15,5,0,1
22798,1,5,2,48,15,527000,20,5,1,1
22799,1,5,1,76,8,294167,12,5,0,0
22800,1,5,2,48,15,337083,17,5,1,0
22801,1,5,1,30,15,655000,17,5,1,1
22802,1,5,2,56,13,928333,14,5,0,1
22803,1,5,1,30,15,725000,16,5,1,1
22804,1,5,1,35,11,750000,12,5,0,1
22805,1,5,1,60,7,1003333,8,5,0,1
22806,1,5,1,61,9,"4,00E+05",12,5,0,0
22807,1,5,2,55,9,160000,11,5,0,0
22808,1,5,1,64,13,350000,15,5,0,0
22809,1,5,2,36,13,"5,00E+05",15,5,0,0
22810,1,5,2,29,15,816667,17,5,1,1
22811,1,5,1,54,13,1047827,15,5,0,1
22812,1,5,1,73,10,350000,11,5,0,0
22813,1,5,1,82,6,1250,6,5,0,0
22814,1,5,1,70,6,1250,6,5,0,0
22815,1,5,1,24,14,270000,13,5,0,0
22816,1,5,2,50,9,"5,00E+05",12,5,0,0
22817,1,5,1,47,13,"5,00E+05",15,5,0,0
22818,1,5,1,36,15,1558333,17,5,1,1
22819,1,5,2,33,15,595000,17,5,1,1
22820,1,5,1,36,15,965000,17,5,1,1
22821,1,5,2,32,15,965000,17,5,1,1
22822,1,5,1,27,9,420000,12,5,0,0
22823,1,5,1,34,9,317917,12,5,0,0
22824,1,5,2,31,9,341667,9,5,0,0
22825,1,5,2,59,15,754167,16,5,1,1
22826,1,5,1,31,7,80000,8,5,0,0
22827,1,5,2,37,9,202500,10,5,0,0
22828,3,5,2,29,14,204167,16,5,0,0
22829,1,5,1,50,13,1800000,15,5,0,1
22830,3,5,1,34,9,981083,12,5,0,1
22831,1,5,2,38,13,472000,15,5,0,0
22832,1,5,1,94,8,"7,00E+05",12,5,0,1
22833,1,5,1,39,14,"4,00E+05",15,5,0,0
22834,1,5,2,45,15,"8,00E+05",17,5,1,1
22835,1,5,1,44,13,770000,15,5,0,1
22836,1,5,1,56,17,770833,17,5,1,1
22837,1,5,2,26,15,"6,00E+05",17,5,1,1
22838,1,5,1,27,14,450000,16,5,0,0
22839,1,5,2,46,15,902083,17,5,1,1
22840,1,5,2,37,13,1346333,15,5,0,1
22841,1,5,1,30,13,696333,15,5,0,1
22842,1,5,1,42,15,561250,17,5,1,1
22843,1,5,2,66,9,484167,12,5,0,0
22844,1,5,1,36,15,"3,00E+05",17,5,1,0
22845,1,5,2,63,9,270000,12,5,0,0
22846,1,5,1,42,7,"3,00E+05",6,5,0,0
22847,1,5,1,52,17,1800000,19,5,1,1
22848,1,5,2,72,8,170000,10,5,0,0
22849,1,5,2,32,13,572000,15,5,0,1
22850,1,5,2,70,8,180000,12,5,0,0
22851,1,5,1,48,12,"1,00E+05",14,5,0,0
22852,1,5,1,76,10,376250,10,5,0,0
22853,1,5,1,63,9,"4,00E+05",12,5,0,0
22854,1,5,2,49,9,235000,12,5,0,0
22855,1,5,2,56,9,189000,12,5,0,0
22856,1,5,1,58,9,275000,12,5,0,0
22857,1,5,2,39,9,303000,12,5,0,0
22858,1,5,2,40,9,"4,00E+05",12,5,0,0
22859,1,5,1,72,6,150000,6,5,0,0
22860,1,5,1,69,8,366667,12,5,0,0
22861,1,5,1,55,15,"1,00E+05",17,5,1,0
22862,1,5,2,53,15,120000,17,5,1,0
22863,1,5,2,23,15,1190000,17,5,1,1
22864,1,5,2,26,15,"6,00E+05",17,5,1,1
22865,1,5,2,58,15,1566667,17,5,1,1
22866,1,5,1,62,13,"1,00E+05",15,5,0,0
22867,1,5,1,27,14,"1,00E+05",16,5,0,0
22868,3,5,1,37,13,1257000,15,5,0,1
22869,1,5,2,56,13,"9,00E+05",15,5,0,1
22870,1,5,1,70,13,"7,00E+05",14,5,0,1
22871,1,5,2,31,15,270000,17,5,1,0
22872,1,5,1,40,9,370000,10,5,0,0
22873,1,5,2,39,9,180000,12,5,0,0
22874,1,5,1,65,13,250000,15,5,0,0
22875,1,5,2,43,9,250000,12,5,0,0
22876,1,5,1,32,14,"1,00E+05",15,5,0,0
22877,1,5,1,56,7,270000,6,5,0,0
22878,1,5,2,42,15,"4,00E+05",17,5,1,0
22879,1,5,1,66,7,380000,8,5,0,0
22880,1,5,1,52,9,630000,12,5,0,1
22881,1,5,1,24,7,"3,00E+05",8,5,0,0
22882,1,5,1,60,9,661000,12,5,0,1
22883,1,5,1,32,9,480000,12,5,0,0
22884,1,5,2,30,9,280000,12,5,0,0
22885,1,5,1,52,9,"3,00E+05",12,5,0,0
22886,1,5,2,49,9,60000,10,5,0,0
22887,1,5,1,22,12,"2,00E+05",14,5,0,0
22888,1,5,1,66,8,350000,8,5,0,0
22889,1,5,1,32,9,"3,00E+05",12,5,0,0
22890,1,5,2,23,9,120000,10,5,0,0
22891,1,5,2,23,9,120000,10,5,0,0
22892,1,5,1,20,14,"2,00E+05",13,5,0,0
22893,1,5,1,24,12,276000,14,5,0,0
22894,1,5,2,23,12,40000,13,5,0,0
22895,1,5,2,19,9,80000,10,5,0,0
22896,1,5,2,35,12,180000,14,5,0,0
22897,1,5,1,37,9,"6,00E+05",10,5,0,1
22898,1,5,1,50,7,140000,1,5,0,0
22899,1,5,2,23,14,257000,14,5,0,0
22900,1,5,1,69,8,"6,00E+05",12,5,0,1
22901,1,5,1,67,1,120417,0,5,0,0
22902,1,5,2,66,7,70000,8,5,0,0
22903,1,5,1,26,9,443000,12,5,0,0
22904,1,5,1,54,9,"3,00E+05",11,5,0,0
22905,1,5,2,64,9,390000,12,5,0,0
22906,1,5,1,65,9,150000,10,5,0,0
22907,1,5,2,47,13,401667,15,5,0,0
22908,1,5,1,52,9,280000,12,5,0,0
22909,1,5,2,52,9,247800,12,5,0,0
22910,1,5,1,20,12,230000,13,5,0,0
22911,1,5,2,34,9,50000,9,5,0,0
22912,1,5,1,56,9,"9,00E+05",12,5,0,1
22913,1,5,1,27,11,270000,12,5,0,0
22914,1,5,1,37,7,270000,5,5,0,0
22915,1,5,1,22,9,536000,10,5,0,1
22916,1,5,1,65,14,120000,15,5,0,0
22917,1,5,2,45,13,270000,15,5,0,0
22918,1,5,1,44,13,"9,00E+05",14,5,0,1
22919,1,5,2,44,15,478333,20,5,1,0
22920,1,5,1,36,13,"7,00E+05",14,5,0,1
22921,1,5,2,41,13,1300000,14,5,0,1
22922,1,5,2,50,13,855833,15,5,0,1
22923,1,5,1,45,13,875833,15,5,0,1
22924,1,5,2,40,15,"1,00E+05",17,5,1,0
22925,1,5,1,35,15,"5,00E+05",17,5,1,0
22926,1,5,1,56,15,382667,16,5,1,0
22927,1,5,2,59,14,522500,13,5,0,1
22928,1,5,1,41,9,854167,12,5,0,1
22929,1,5,2,45,9,"3,00E+05",12,5,0,0
22930,1,5,1,25,14,"2,00E+06",17,5,0,1
22931,1,5,2,21,12,2700000,14,5,0,1
22932,1,5,1,38,12,454167,15,5,0,0
22933,1,5,1,59,9,294769,12,5,0,0
22934,1,5,2,29,14,285000,15,5,0,0
22935,1,5,2,47,13,493333,15,5,0,0
22936,1,5,1,50,7,438333,8,5,0,0
22937,1,5,2,41,9,350000,10,5,0,0
22938,1,5,1,45,9,450000,12,5,0,0
22939,1,5,1,65,9,702500,11,5,0,1
22940,1,5,2,60,13,353333,14,5,0,0
22941,1,5,1,54,13,506667,15,5,0,0
22942,1,5,2,18,14,150000,13,5,0,0
22943,1,5,1,56,9,"1,00E+06",9,5,0,1
22944,1,5,1,32,15,630000,17,5,1,1
22945,1,5,2,51,11,350000,12,5,0,0
22946,1,5,1,63,13,"1,00E+05",15,5,0,0
22947,1,5,1,35,15,716667,16,5,1,1
22948,1,5,2,34,14,408333,15,5,0,0
22949,1,5,1,58,9,408333,10,5,0,0
22950,1,5,1,40,9,270000,12,5,0,0
22951,1,5,1,52,13,650000,15,5,0,1
22952,1,5,1,35,15,2325000,17,5,1,1
22953,1,5,1,35,15,2046667,17,5,1,1
22954,3,5,2,32,15,15000,16,5,1,0
22955,1,5,1,43,13,1506667,15,5,0,1
22956,1,5,1,64,15,1400000,16,5,1,1
22957,1,5,1,62,15,3125000,17,5,1,1
22958,1,5,1,24,9,372000,12,5,0,0
22959,1,5,1,29,12,180000,14,5,0,0
22960,1,5,2,37,15,455834,17,5,1,0
22961,1,5,2,41,15,270000,17,5,1,0
22962,1,5,1,64,9,150000,12,5,0,0
22963,1,5,1,51,13,711667,15,5,0,1
22964,1,5,2,41,9,225000,12,5,0,0
22965,1,5,2,42,13,250000,15,5,0,0
22966,1,5,2,32,13,303333,15,5,0,0
22967,1,5,1,30,9,180000,12,5,0,0
22968,1,5,2,45,9,220000,12,5,0,0
22969,1,5,2,38,15,1206667,17,5,1,1
22970,1,5,1,38,13,1412500,15,5,0,1
22971,1,5,1,35,13,808333,15,5,0,1
22972,1,5,2,34,15,"5,00E+05",17,5,1,0
22973,1,5,2,51,15,546667,17,5,1,1
22974,1,5,1,71,8,"1,00E+05",12,5,0,0
22975,1,5,2,42,14,221667,13,5,0,0
22976,1,5,2,21,14,123667,16,5,0,0
22977,1,5,2,38,13,321667,15,5,0,0
22978,1,5,1,45,9,283333,12,5,0,0
22979,3,5,2,37,9,370000,12,5,0,0
22980,1,5,2,51,12,150000,14,5,0,0
22981,1,5,1,29,13,465000,15,5,0,0
22982,2,5,2,30,11,"1,00E+05",12,5,0,0
22983,1,5,1,51,13,1500000,15,5,0,1
22984,1,5,1,27,15,1866667,17,5,1,1
22985,1,5,1,29,11,300417,10,5,0,0
22986,1,5,2,24,9,60000,12,5,0,0
22987,1,5,1,23,12,190000,13,5,0,0
22988,1,5,1,58,13,"2,00E+05",15,5,0,0
22989,1,5,1,36,15,"4,00E+05",17,5,1,0
22990,1,5,1,26,15,"6,00E+05",17,5,1,1
22991,1,5,1,48,7,"2,00E+05",8,5,0,0
22992,1,5,1,57,9,421667,12,5,0,0
22993,1,5,2,58,9,280667,12,5,0,0
22994,1,5,2,28,15,384167,17,5,1,0
22995,1,5,1,24,14,450000,18,5,0,0
22996,1,5,2,32,15,350000,17,5,1,0
22997,1,5,2,41,14,120000,14,5,0,0
22998,1,5,1,68,7,270000,6,5,0,0
22999,1,5,1,43,9,"4,00E+05",12,5,0,0
23000,1,5,2,50,13,"3,00E+05",14,5,0,0
23001,1,5,1,24,9,270000,12,5,0,0
23002,1,5,1,62,13,"3,00E+05",15,5,0,0
23003,1,5,2,62,10,280000,11,5,0,0
23004,1,5,1,63,13,350000,15,5,0,0
23005,1,5,2,30,9,"3,00E+05",12,5,0,0
23006,1,5,1,21,12,120000,15,5,0,0
23007,1,5,1,60,9,60000,12,5,0,0
23008,1,5,2,58,9,"3,00E+05",12,5,0,0
23009,1,5,1,28,15,420000,16,5,1,0
23010,1,5,1,22,14,460000,14,5,0,0
23011,1,5,1,58,13,"4,00E+05",15,5,0,0
23012,1,5,1,50,9,365000,12,5,0,0
23013,1,5,1,61,10,930000,11,5,0,1
23014,1,5,2,62,9,"2,00E+05",12,5,0,0
23015,1,5,1,42,13,"6,00E+05",15,5,0,1
23016,1,5,1,21,9,"3,00E+05",12,5,0,0
23017,2,5,2,39,13,160000,15,5,0,0
23018,1,5,1,42,13,450000,15,5,0,0
23019,1,5,1,46,9,"4,00E+05",12,5,0,0
23020,1,5,1,69,13,"1,00E+05",15,5,0,0
23021,1,5,1,32,15,"6,00E+05",17,5,1,1
23022,1,5,2,38,15,610000,17,5,1,1
23023,1,5,2,33,13,380000,14,5,0,0
23024,1,5,2,41,13,710000,15,5,0,1
23025,1,5,1,32,14,"7,00E+05",15,5,0,1
23026,1,5,2,49,9,270000,12,5,0,0
23027,1,5,1,26,13,280000,15,5,0,0
23028,1,5,2,52,7,320000,8,5,0,0
23029,2,5,1,34,9,"7,00E+05",12,5,0,1
23030,1,5,2,35,13,"3,00E+05",15,5,0,0
23031,1,5,2,26,13,"4,00E+05",15,5,0,0
23032,1,5,1,28,9,"4,00E+05",12,5,0,0
23033,1,5,1,38,11,308333,13,5,0,0
23034,1,5,2,39,9,185000,12,5,0,0
23035,1,5,2,47,13,"2,00E+05",14,5,0,0
23036,1,5,2,38,11,"3,00E+05",12,5,0,0
23037,1,5,1,42,9,700833,12,5,0,1
23038,1,5,1,24,15,550000,16,5,1,1
23039,2,5,2,62,9,384167,12,5,0,0
23040,1,5,1,29,9,433333,12,5,0,0
23041,3,5,2,27,9,383333,12,5,0,0
23042,1,5,2,48,9,623917,12,5,0,1
23043,1,5,2,65,8,160000,12,5,0,0
23044,1,5,2,51,13,620833,15,5,0,1
23045,1,5,2,40,9,"4,00E+05",12,5,0,0
23046,3,5,1,26,15,"3,00E+05",16,5,1,0
23047,3,5,2,25,15,250000,16,5,1,0
23048,3,5,1,24,14,270000,15,5,0,0
23049,1,5,1,41,13,670000,15,5,0,1
23050,1,5,2,46,11,343500,13,5,0,0
23051,1,5,1,54,9,370000,12,5,0,0
23052,1,5,2,28,9,420000,12,5,0,0
23053,1,5,1,31,15,716667,17,5,1,1
23054,1,5,1,61,15,40167,16,5,1,0
23055,1,5,2,42,9,60000,12,5,0,0
23056,1,5,2,59,13,"3,00E+05",14,5,0,0
23057,1,5,1,22,12,553000,15,5,0,1
23058,1,5,1,44,13,"4,00E+05",15,5,0,0
23059,1,5,2,49,9,202500,9,5,0,0
23060,1,5,1,43,9,347441,12,5,0,0
23061,1,5,2,41,9,430000,12,5,0,0
23062,1,5,1,49,12,250000,14,5,0,0
23063,1,5,2,54,9,301250,12,5,0,0
23064,1,5,2,47,9,590000,12,5,0,1
23065,1,5,1,63,14,522233,14,5,0,1
23066,1,5,2,54,13,412233,14,5,0,0
23067,1,5,2,38,13,61000,15,5,0,0
23068,1,5,2,27,13,426458,15,5,0,0
23069,1,5,2,41,9,300167,12,5,0,0
23070,1,5,1,64,9,"3,00E+05",9,5,0,0
23071,1,5,1,40,9,702250,12,5,0,1
23072,1,5,1,56,7,"4,00E+05",8,5,0,0
23073,1,5,2,18,14,1200000,13,5,0,1
23074,1,5,2,42,9,230000,12,5,0,0
23075,1,5,2,44,12,270000,13,5,0,0
23076,1,5,1,66,6,240000,3,5,0,0
23077,1,5,1,67,6,"4,00E+05",6,5,0,0
23078,1,5,2,67,8,64000,8,5,0,0
23079,1,5,2,40,9,276333,10,5,0,0
23080,1,5,1,55,9,850000,12,5,0,1
23081,1,5,2,30,14,69000,16,5,0,0
23082,1,5,2,35,9,215417,11,5,0,0
23083,1,5,1,18,11,250000,12,5,0,0
23084,1,5,1,40,9,"4,00E+05",9,5,0,0
23085,1,5,2,40,9,305000,12,5,0,0
23086,1,5,2,40,12,350000,15,5,0,0
23087,1,5,1,40,9,232333,12,5,0,0
23088,1,5,2,38,9,165833,12,5,0,0
23089,1,5,1,34,13,704167,15,5,0,1
23090,1,5,2,33,9,50000,10,5,0,0
23091,1,5,1,67,13,251667,15,5,0,0
23092,1,5,2,38,9,60000,12,5,0,0
23093,1,5,2,43,9,115000,11,5,0,0
23094,1,5,1,20,9,130000,12,5,0,0
23095,1,5,1,42,9,431667,12,5,0,0
23096,1,5,2,36,13,520000,15,5,0,1
23097,1,5,1,41,9,310000,12,5,0,0
23098,1,5,2,41,9,"2,00E+05",12,5,0,0
23099,1,5,2,20,9,80000,12,5,0,0
23100,1,5,2,29,11,464167,12,5,0,0
23101,1,5,2,55,13,170000,14,5,0,0
23102,1,5,2,22,13,180000,15,5,0,0
23103,1,5,1,65,15,750000,17,5,1,1
23104,1,5,2,44,13,280000,15,5,0,0
23105,1,5,2,26,15,1005000,17,5,1,1
23106,1,5,2,27,9,445000,12,5,0,0
23107,1,5,1,24,15,652500,17,5,1,1
23108,1,5,2,50,15,"1,00E+06",17,5,1,1
23109,1,5,1,31,9,350000,12,5,0,0
23110,1,5,1,66,6,404167,6,5,0,0
23111,1,5,1,42,11,704167,12,5,0,1
23112,1,5,1,58,15,1300000,17,5,1,1
23113,1,5,1,19,9,260000,12,5,0,0
23114,1,5,1,66,17,"2,00E+06",19,5,1,1
23115,1,5,1,30,14,502500,16,5,0,0
23116,1,5,1,38,15,1500000,17,5,1,1
23117,1,5,1,58,11,650000,12,5,0,1
23118,1,5,1,81,8,550000,11,5,0,1
23119,1,5,1,46,14,290000,14,5,0,0
23120,1,5,2,26,13,325000,15,5,0,0
23121,1,5,2,56,9,109800,10,5,0,0
23122,1,5,1,24,12,270000,13,5,0,0
23123,1,5,1,60,7,"2,00E+05",5,5,0,0
23124,1,5,1,68,10,"4,00E+05",12,5,0,0
23125,1,5,2,47,9,60000,12,5,0,0
23126,1,5,1,26,9,358063,10,5,0,0
23127,1,5,1,70,7,275625,6,5,0,0
23128,1,5,1,19,9,275625,12,5,0,0
23129,1,5,1,57,9,530000,12,5,0,1
23130,1,5,2,21,12,287000,13,5,0,0
23131,1,5,2,52,7,240000,2,5,0,0
23132,1,5,2,46,9,210833,12,5,0,0
23133,1,5,2,24,14,60000,13,5,0,0
23134,1,5,1,46,9,"3,00E+05",12,5,0,0
23135,3,5,1,28,9,"5,00E+05",12,5,0,0
23136,1,5,2,28,9,12000,12,5,0,0
23137,1,5,1,24,9,"3,00E+05",12,5,0,0
23138,1,5,1,51,15,350000,17,5,1,0
23139,1,5,2,60,7,276000,7,5,0,0
23140,1,5,1,23,13,270000,14,5,0,0
23141,1,5,1,61,11,584000,13,5,0,1
23142,1,5,1,58,7,270000,8,5,0,0
23143,1,5,1,16,7,170000,7,5,0,0
23144,1,5,2,29,9,180000,12,5,0,0
23145,1,5,1,27,9,270000,12,5,0,0
23146,1,5,1,81,8,6000,8,5,0,0
23147,1,5,2,77,8,6000,8,5,0,0
23148,1,5,2,49,9,296657,12,5,0,0
23149,2,5,2,73,15,268512,18,5,1,0
23150,1,5,1,57,7,218000,8,5,0,0
23151,1,5,2,63,8,250000,12,5,0,0
23152,1,5,1,21,14,280000,13,5,0,0
23153,1,5,2,80,6,6000,3,5,0,0
23154,1,5,1,58,12,"1,00E+06",13,5,0,1
23155,1,5,1,30,14,"6,00E+05",14,5,0,1
23156,1,5,2,26,14,"6,00E+05",17,5,0,1
23157,1,5,2,52,13,376842,15,5,0,0
23158,1,5,1,49,9,366000,10,5,0,0
23159,1,5,1,63,7,559333,5,5,0,1
23160,1,5,2,58,7,"1,00E+05",4,5,0,0
23161,1,5,2,25,9,250000,12,5,0,0
23162,1,5,1,19,12,"1,00E+05",13,5,0,0
23163,1,5,1,42,7,"6,00E+05",7,5,0,1
23164,1,5,1,32,13,"4,00E+05",15,5,0,0
23165,1,5,1,60,9,1100833,12,5,0,1
23166,1,5,2,35,9,214167,10,5,0,0
23167,1,5,2,38,9,270000,12,5,0,0
23168,1,5,2,65,9,70000,12,5,0,0
23169,1,5,2,44,12,120000,14,5,0,0
23170,1,5,1,28,9,270000,12,5,0,0
23171,1,5,2,42,9,121743,12,5,0,0
23172,1,5,1,45,9,380000,12,5,0,0
23173,1,5,1,41,9,425000,12,5,0,0
23174,1,5,2,38,9,312000,12,5,0,0
23175,1,5,2,70,8,160000,12,5,0,0
23176,1,5,1,28,9,650000,9,5,0,1
23177,1,5,2,56,15,290000,18,5,1,0
23178,2,5,1,51,9,"8,00E+05",12,5,0,1
23179,1,5,1,47,7,272500,8,5,0,0
23180,1,5,2,42,9,292083,12,5,0,0
23181,1,5,1,56,7,180833,6,5,0,0
23182,1,5,2,23,9,275834,10,5,0,0
23183,1,5,1,29,7,273334,8,5,0,0
23184,1,5,1,65,6,292500,5,5,0,0
23185,1,5,1,60,7,"2,00E+05",5,5,0,0
23186,1,5,2,62,8,180000,11,5,0,0
23187,1,5,1,19,7,40000,8,5,0,0
23188,1,5,2,59,9,80000,12,5,0,0
23189,1,5,1,92,8,6667,7,5,0,0
23190,1,5,2,64,7,131869,8,5,0,0
23191,1,6,1,61,12,"5,00E+05",15,6,0,0
23192,1,6,2,58,12,1400000,15,6,0,1
23193,1,6,2,32,15,280000,16,6,1,0
23194,1,6,1,28,15,"5,00E+05",16,6,1,0
23195,3,6,2,33,9,270000,11,6,0,0
23196,1,6,2,48,17,1700000,20,6,1,1
23197,1,6,2,35,15,1200000,16,6,1,1
23198,1,6,1,60,15,1702500,16,6,1,1
23199,1,6,1,57,9,270000,12,6,0,0
23200,1,6,2,59,9,602500,12,6,0,1
23201,1,6,2,29,15,"6,00E+05",16,6,1,1
23202,1,6,1,61,15,"3,00E+05",16,6,1,0
23203,1,6,2,58,13,"5,00E+05",14,6,0,0
23204,1,6,1,41,15,1003333,16,6,1,1
23205,1,6,2,34,17,1003333,18,6,1,1
23206,1,6,1,63,13,"8,00E+05",15,6,0,1
23207,1,6,2,58,11,375000,13,6,0,0
23208,1,6,2,54,13,1211667,14,6,0,1
23209,1,6,1,37,13,1400000,15,6,0,1
23210,1,6,1,29,14,1120000,16,6,0,1
23211,1,6,1,58,15,"6,00E+05",17,6,1,1
23212,1,6,2,55,13,650000,15,6,0,1
23213,1,6,2,40,15,1566667,16,6,1,1
23214,1,6,1,35,12,702500,14,6,0,1
23215,1,6,1,43,17,"7,00E+05",19,6,1,1
23216,3,6,1,37,15,270000,21,6,1,0
23217,1,6,1,46,15,2150000,16,6,1,1
23218,1,6,2,42,9,"4,00E+05",12,6,0,0
23219,1,6,1,45,9,240000,12,6,0,0
23220,1,6,1,27,14,"1,00E+06",14,6,0,1
23221,1,6,2,37,15,950000,17,6,1,1
23222,3,6,1,37,15,275000,17,6,1,0
23223,3,6,2,23,15,275000,17,6,1,0
23224,1,6,2,74,8,50000,9,6,0,0
23225,1,6,1,32,13,695000,15,6,0,1
23226,1,6,1,39,15,750000,17,6,1,1
23227,1,6,2,35,15,"6,00E+05",17,6,1,1
23228,1,6,1,44,15,650000,17,6,1,1
23229,1,6,2,50,15,"8,00E+05",17,6,1,1
23230,1,6,2,45,15,"7,00E+05",17,6,1,1
23231,1,6,2,28,14,352500,15,6,0,0
23232,1,6,1,43,15,"6,00E+05",16,6,1,1
23233,1,6,1,45,15,804167,17,6,1,1
23234,1,6,2,74,8,154167,12,6,0,0
